PID,BIAS,RELATEDNESS,REPS,POSITION,CUE,DomRel,DomUnrel,SubRel,SubUnrel,ANSWER,MS,TICS,MS.3.STDEV,1.5.IQR,,PID,MEAN,STDEV,MIN,MAX,MEDIAN,IQR,Min,Max
61,filler,unrelated,long,106,BED,BED -- EGG,,,,C,3434,206,3434,3434,,,,,,,,,,
61,filler,unrelated,long,126,SPONSOR,SPONSOR -- POET,,,,C,5705,342,5705,,,,,,,,,,,
61,filler,unrelated,short,118,LAWYER,LAWYER -- AIRPLANE,,,,C,1071,64,1071,1071,,,,,,,,,,
61,filler,unrelated,short,122,DEBUT,DEBUT -- STRETCH,,,,C,1238,74,1238,1238,,,,,,,,,,
61,filler,unrelated,short,127,PENALTY,PENALTY -- GUITAR,,,,C,1365,81,1365,1365,,,,,,,,,,
61,filler,unrelated,short,115,JURY,JURY -- KISS,,,,C,1598,96,1598,1598,,,,,,,,,,
61,filler,unrelated,short,129,COSTUME,COSTUME -- EXERCISE,,,,C,1599,96,1599,1599,,,,,,,,,,
61,filler,unrelated,short,116,DITCH,DITCH -- SHEETS,,,,C,1951,117,1951,1951,,,,,,,,,,
61,filler,unrelated,short,111,LOCATION,LOCATION -- LUNCH,,,,C,2014,121,2014,2014,,,,,,,,,,
61,filler,unrelated,short,120,STRAIN,STRAIN -- SONG,,,,C,2046,123,2046,2046,,,,,,,,,,
61,filler,unrelated,short,114,UNCLE,UNCLE -- GIRAFFE,,,,C,2183,131,2183,2183,,,,,,,,,,
61,filler,unrelated,short,110,LAMP,LAMP -- FORTUNE,,,,C,2288,137,2288,2288,,,,,,,,,,
61,filler,unrelated,short,132,SURPLUS,SURPLUS -- LANDING,,,,C,2422,145,2422,2422,,,,,,,,,,
61,filler,unrelated,short,105,FELLOW,FELLOW -- RUB,,,,C,2702,162,2702,2702,,,,,,,,,,
61,filler,unrelated,short,108,BASKET,BASKET -- SMART,,,,C,2871,172,2871,2871,,,,,,,,,,
61,filler,unrelated,short,130,SAIL,SAIL -- LEASE,,,,C,4232,254,4232,4232,,,,,,,,,,
61,filler,unrelated,short,109,ARMY,ARMY -- QUESTION,,,,C,4911,294,4911,,,,,,,,,,,
61,subordinate,related,long,17,DIAMOND,DIAMOND -- GEM,DIAMOND -- RIM,DIAMOND -- BASEBALL,DIAMOND -- UNIVERSE,M,1592,95,1592,1592,,,,,,,,,,
61,subordinate,related,long,15,GRADE,GRADE -- EVALUATION,GRADE -- MICROPHONE,GRADE -- INCLINE,GRADE -- ICICLES,C,1746,105,1746,1746,,,,,,,,,,
61,subordinate,related,long,13,DECK,DECK -- HOUSE,DECK -- WORLD,DECK -- CARDS,DECK -- ENEMY,M,2068,124,2068,2068,,,,,,,,,,
61,subordinate,related,long,18,KID,KID -- CHILD,KID -- STATE,KID -- GOAT,KID -- DICE,M,2234,134,2234,2234,,,,,,,,,,
61,subordinate,related,long,10,BAR,BAR -- ALCOHOL,BAR -- NETWORK,BAR -- JAIL,BAR -- FILM,C,2626,158,2626,2626,,,,,,,,,,
61,subordinate,related,long,14,DOUGH,DOUGH -- BREAD,DOUGH -- PLANT,DOUGH -- MONEY,DOUGH -- YEARS,M,3115,187,3115,3115,,,,,,,,,,
61,subordinate,related,long,11,DIGIT,DIGIT -- NUMBER,DIGIT -- DOCTOR,DIGIT -- FINGER,DIGIT -- MARKET,C,3242,195,3242,3242,,,,,,,,,,
61,subordinate,related,long,12,BOLT,BOLT -- SCREW,BOLT -- CROWD,BOLT -- LIGHTNING,BOLT -- TESTIMONY,M,3507,211,3507,3507,,,,,,,,,,
61,subordinate,related,long,16,LETTER,LETTER -- MAIL,LETTER -- LAKE,LETTER -- ALPHABET,LETTER -- SEDATIVE,M,4114,247,4114,4114,,,,,,,,,,
61,subordinate,related,short,8,CHEST,CHEST -- BREAST,CHEST -- LADDER,CHEST -- TREASURE,CHEST -- HOMEWORK,M,1439,87,1439,1439,,,,,,,,,,
61,subordinate,related,short,9,SENTENCE,SENTENCE -- PARAGRAPH,SENTENCE -- MUSHROOMS,SENTENCE -- JUDGMENT,SENTENCE -- QUARTERS,M,1679,101,1679,1679,,,,,,,,,,
61,subordinate,related,short,7,PITCH,PITCH -- CATCH,PITCH -- HUMAN,PITCH -- TONE,PITCH -- FUEL,M,1726,104,1726,1726,,,,,,,,,,
61,subordinate,related,short,3,LIMB,LIMB -- ARM,LIMB -- CAT,LIMB -- BRANCH,LIMB -- PISTOL,M,1742,104,1742,1742,,,,,,,,,,
61,subordinate,related,short,6,CRUST,CRUST -- PIE,CRUST -- RAT,CRUST -- EARTH,CRUST -- HOTEL,M,1789,107,1789,1789,,,,,,,,,,
61,subordinate,related,short,4,BEEF,BEEF -- STEAK,BEEF -- ALLEY,BEEF -- COMPLAINT,BEEF -- PRIVILEGE,C,2013,121,2013,2013,,,,,,,,,,
61,subordinate,related,short,2,PIT,PIT -- HOLE,PIT -- WINE,PIT -- CHERRY,PIT -- PUPPY,M,2246,135,2246,2246,,,,,,,,,,
61,subordinate,related,short,5,BILL,BILL -- CHECK,BILL -- WOMAN,BILL -- LAW,BILL -- LIE,M,4654,280,4654,,,,,,,,,,,
61,subordinate,related,short,1,LOG,LOG -- CABIN,LOG -- RADAR,LOG -- JOURNAL,LOG -- CORONER,M,4944,296,4944,,,,,,,,,,,
61,subordinate,unrelated,long,28,NUT,NUT -- ALMOND,NUT -- STAPLE,NUT -- CRAZY,NUT -- HEART,C,1154,70,1154,1154,,,,,,,,,,
61,subordinate,unrelated,long,33,GRAIN,GRAIN -- WHEAT,GRAIN -- DISCO,GRAIN -- SAND,GRAIN -- PUNK,C,1169,70,1169,1169,,,,,,,,,,
61,subordinate,unrelated,long,36,TEMPLE,TEMPLE -- CHURCH,TEMPLE -- GROUND,TEMPLE -- FOREHEAD,TEMPLE -- UNIFORM,C,1675,101,1675,1675,,,,,,,,,,
61,subordinate,unrelated,long,31,NAIL,NAIL -- HAMMER,NAIL -- SAILOR,NAIL -- POLISH,NAIL -- KIDNEY,C,1738,105,1738,1738,,,,,,,,,,
61,subordinate,unrelated,long,29,CANE,CANE -- ELDERLY,CANE -- GARDENS,CANE -- SUGAR,CANE -- VIDEO,C,2083,124,2083,2083,,,,,,,,,,
61,subordinate,unrelated,long,35,GREEN,GREEN -- GRASS,GREEN -- FAIRY,GREEN -- GOLF,GREEN -- DATA,C,2434,146,2434,2434,,,,,,,,,,
61,subordinate,unrelated,long,34,CABLE,CABLE -- TELEVISION,CABLE -- RESTAURANT,CABLE -- CORD,CABLE -- MULE,C,2467,148,2467,2467,,,,,,,,,,
61,subordinate,unrelated,long,30,BEAM,BEAM -- LIGHT,BEAM -- ORDER,BEAM -- BALANCE,BEAM -- WHISTLE,C,2490,149,2490,2490,,,,,,,,,,
61,subordinate,unrelated,long,32,GAME,GAME -- FOOTBALL,GAME -- CRIMINAL,GAME -- HUNT,GAME -- WIRE,C,3018,181,3018,3018,,,,,,,,,,
61,subordinate,unrelated,short,27,CRICKET,CRICKET -- INSECT,CRICKET -- LOTION,CRICKET -- SPORT,CRICKET -- SHORE,C,934,56,934,934,,,,,,,,,,
61,subordinate,unrelated,short,26,SHOCK,SHOCK -- SURPRISE,SHOCK -- UPSTAIRS,SHOCK -- STATIC,SHOCK -- RIBBON,C,1629,98,1629,1629,,,,,,,,,,
61,subordinate,unrelated,short,24,PUPIL,PUPIL -- STUDENT,PUPIL -- OPINION,PUPIL -- EYE,PUPIL -- BAG,C,1655,100,1655,1655,,,,,,,,,,
61,subordinate,unrelated,short,21,MASS,MASS -- WEIGHT,MASS -- DOLLAR,MASS -- CHURCH,MASS -- PRISON,C,1774,107,1774,1774,,,,,,,,,,
61,subordinate,unrelated,short,25,POKER,POKER -- CHIPS,POKER -- SALAD,POKER -- FIRE,POKER -- DEAR,C,2173,131,2173,2173,,,,,,,,,,
61,subordinate,unrelated,short,20,KEY,KEY -- LOCK,KEY -- AUNT,KEY -- PIANO,KEY -- PILLS,C,2552,153,2552,2552,,,,,,,,,,
61,subordinate,unrelated,short,19,NET,NET -- SOCCER,NET -- EMPIRE,NET -- PROFIT,NET -- RHYTHM,C,2736,164,2736,2736,,,,,,,,,,
61,subordinate,unrelated,short,23,NOTE,NOTE -- MEMO,NOTE -- MICE,NOTE -- MUSIC,NOTE -- DREAM,C,3071,184,3071,3071,,,,,,,,,,
61,subordinate,unrelated,short,22,IRON,IRON -- METAL,IRON -- DRAMA,IRON -- CLOTHES,IRON -- MISTAKE,C,3295,197,3295,3295,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,
62,dominant,related,long,58,COAT,COAT -- JACKET,COAT -- ENERGY,COAT -- PAINT,COAT -- GHOST,M,2179,130,2179,2179,,,,,,,,,,
62,dominant,related,long,55,FAN,FAN -- AIR,FAN -- WAR,FAN -- SPORTS,FAN -- CLOSET,M,2330,140,2330,2330,,,,,,,,,,
62,dominant,related,long,63,SHOWER,SHOWER -- BATH,SHOWER -- LIPS,SHOWER -- RAIN,SHOWER -- RISK,M,2866,172,2866,2866,,,,,,,,,,
62,dominant,related,long,59,BALL,BALL -- BOUNCE,BALL -- RANSOM,BALL -- DANCE,BALL -- SENSE,M,2962,178,2962,2962,,,,,,,,,,
62,dominant,related,long,56,YARN,YARN -- WOOL,YARN -- FERN,YARN -- STORY,YARN -- HANDS,M,3131,188,3131,3131,,,,,,,,,,
62,dominant,related,long,60,STRAW,STRAW -- HAY,STRAW -- DOT,STRAW -- DRINK,STRAW -- DEATH,C,5892,353,5892,5892,,,,,,,,,,
62,dominant,related,long,57,SEAL,SEAL -- ANIMAL,SEAL -- BRIDGE,SEAL -- ENVELOPE,SEAL -- DYNAMITE,M,6524,392,6524,6524,,,,,,,,,,
62,dominant,related,long,61,JOINT,JOINT -- ELBOW,JOINT -- MINES,JOINT -- MARIJUANA,JOINT -- ORCHESTRA,M,8482,509,8482,8482,,,,,,,,,,
62,dominant,related,long,62,MARBLE,MARBLE -- STONE,MARBLE -- GUEST,MARBLE -- ROUND,MARBLE -- BOOKS,C,13112,787,,,,,,,,,,,,
62,dominant,related,short,47,CALF,CALF -- COW,CALF -- BAY,CALF -- LEG,CALF -- TEA,M,1791,107,1791,1791,,,,,,,,,,
62,dominant,related,short,48,PALM,PALM -- HAND,PALM -- DOOR,PALM -- TREE,PALM -- SUIT,M,1942,117,1942,1942,,,,,,,,,,
62,dominant,related,short,50,FOOT,FOOT -- TOE,FOOT -- NAP,FOOT -- INCH,FOOT -- CLAY,M,2190,132,2190,2190,,,,,,,,,,
62,dominant,related,short,46,TIP,TIP -- GRATUITY,TIP -- SINKHOLE,TIP -- POINT,TIP -- PARTY,C,2278,136,2278,2278,,,,,,,,,,
62,dominant,related,short,52,HABIT,HABIT -- CUSTOM,HABIT -- GALAXY,HABIT -- NUN,HABIT -- JAW,M,2478,149,2478,2478,,,,,,,,,,
62,dominant,related,short,54,BATTERY,BATTERY -- ACID,BATTERY -- MENU,BATTERY -- ASSAULT,BATTERY -- COOKIES,M,2927,176,2927,2927,,,,,,,,,,
62,dominant,related,short,49,POOL,POOL -- WATER,POOL -- PHONE,POOL -- BILLIARDS,POOL -- PORCUPINE,M,3134,188,3134,3134,,,,,,,,,,
62,dominant,related,short,51,RULER,RULER -- MEAURE,RULER -- CANDLES,RULER -- KING,RULER -- SIGN,C,5118,307,5118,5118,,,,,,,,,,
62,dominant,related,short,53,FAULT,FAULT -- BLAME,FAULT -- PANTS,FAULT -- EARTHQUAKE,FAULT -- LABORATORY,M,6048,363,6048,6048,,,,,,,,,,
62,dominant,unrelated,long,1,LOG,LOG -- CABIN,LOG -- RADAR,LOG -- JOURNAL,LOG -- CORONER,M,2778,166,2778,2778,,,,,,,,,,
62,dominant,unrelated,long,5,BILL,BILL -- CHECK,BILL -- WOMAN,BILL -- LAW,BILL -- LIE,C,2818,169,2818,2818,,,,,,,,,,
62,dominant,unrelated,long,4,BEEF,BEEF -- STEAK,BEEF -- ALLEY,BEEF -- COMPLAINT,BEEF -- PRIVILEGE,M,3043,182,3043,3043,,,,,,,,,,
62,dominant,unrelated,long,2,PIT,PIT -- HOLE,PIT -- WINE,PIT -- CHERRY,PIT -- PUPPY,C,3122,188,3122,3122,,,,,,,,,,
62,dominant,unrelated,long,9,SENTENCE,SENTENCE -- PARAGRAPH,SENTENCE -- MUSHROOMS,SENTENCE -- JUDGMENT,SENTENCE -- QUARTERS,C,3498,210,3498,3498,,,,,,,,,,
62,dominant,unrelated,long,8,CHEST,CHEST -- BREAST,CHEST -- LADDER,CHEST -- TREASURE,CHEST -- HOMEWORK,C,4035,242,4035,4035,,,,,,,,,,
62,dominant,unrelated,long,7,PITCH,PITCH -- CATCH,PITCH -- HUMAN,PITCH -- TONE,PITCH -- FUEL,C,4370,262,4370,4370,,,,,,,,,,
62,dominant,unrelated,long,3,LIMB,LIMB -- ARM,LIMB -- CAT,LIMB -- BRANCH,LIMB -- PISTOL,C,4746,285,4746,4746,,,,,,,,,,
62,dominant,unrelated,long,6,CRUST,CRUST -- PIE,CRUST -- RAT,CRUST -- EARTH,CRUST -- HOTEL,C,6794,408,6794,6794,,,,,,,,,,
62,dominant,unrelated,short,68,CLUB,CLUB -- PEOPLE,CLUB -- MINUTE,CLUB -- WOOD,CLUB -- WIRE,C,1574,94,1574,1574,,,,,,,,,,
62,dominant,unrelated,short,69,SCALE,SCALE -- HEAVY,SCALE -- TEETH,SCALE -- FISH,SCALE -- COPS,C,1766,106,1766,1766,,,,,,,,,,
62,dominant,unrelated,short,64,GAS,GAS -- PETROLEUM,GAS -- HOUSEWORK,GAS -- SOLID,GAS -- PURSE,C,2231,134,2231,2231,,,,,,,,,,
62,dominant,unrelated,short,67,BANK,BANK -- VAULT,BANK -- BACON,BANK -- RIVER,BANK -- QUEEN,C,2286,137,2286,2286,,,,,,,,,,
62,dominant,unrelated,short,71,RACKET,RACKET -- TENNIS,RACKET -- RUBBER,RACKET -- NOISE,RACKET -- MODEL,C,3566,214,3566,3566,,,,,,,,,,
62,dominant,unrelated,short,65,CLOG,CLOG -- DRAIN,CLOG -- LASER,CLOG -- SHOE,CLOG -- FARM,M,5174,311,5174,5174,,,,,,,,,,
62,dominant,unrelated,short,72,DEGREE,DEGREE -- COLLEGE,DEGREE -- WEDDING,DEGREE -- TEMPERATURE,DEGREE -- DESCRIPTION,C,7622,457,7622,7622,,,,,,,,,,
62,dominant,unrelated,short,70,STAFF,STAFF -- WORK,STAFF -- NAME,STAFF -- STICK,STAFF -- FLOOR,M,7854,471,7854,7854,,,,,,,,,,
62,dominant,unrelated,short,66,HORN,HORN -- TRUMPET,HORN -- CHIMNEY,HORN -- ANTLER,HORN -- VANDAL,C,13430,806,,,,,,,,,,,,
62,filler,related,long,85,MINTS,MINTS -- CANDY,,,,M,1586,95,1586,1586,,,,,,,,,,
62,filler,related,long,79,FOREST,FOREST -- TREE,,,,M,1762,106,1762,1762,,,,,,,,,,
62,filler,related,long,87,ROW,ROW -- BOAT,,,,M,2378,142,2378,2378,,,,,,,,,,
62,filler,related,long,97,CONTACT,CONTACT -- TOUCH,,,,M,2496,150,2496,2496,,,,,,,,,,
62,filler,related,long,82,WEARY,WEARY -- TIRED,,,,M,2513,151,2513,2513,,,,,,,,,,
62,filler,related,long,84,DISLIKE,DISLIKE -- HATE,,,,M,2833,169,2833,2833,,,,,,,,,,
62,filler,related,long,75,CAVITY,CAVITY -- TOOTH,,,,M,2994,179,2994,2994,,,,,,,,,,
62,filler,related,long,80,SOLE,SOLE -- SHOES,,,,M,3091,185,3091,3091,,,,,,,,,,
62,filler,related,long,101,BITTER,BITTER -- SWEET,,,,M,3411,205,3411,3411,,,,,,,,,,
62,filler,related,long,78,EASY,EASY -- HARD,,,,M,3426,205,3426,3426,,,,,,,,,,
62,filler,related,long,100,ATLAS,ATLAS -- MAP,,,,M,3794,228,3794,3794,,,,,,,,,,
62,filler,related,long,86,BOULDER,BOULDER -- ROCK,,,,M,4130,247,4130,4130,,,,,,,,,,
62,filler,related,long,81,FLESH,FLESH -- SKIN,,,,M,4274,256,4274,4274,,,,,,,,,,
62,filler,related,long,99,ATOM,ATOM -- BOMB,,,,M,5914,355,5914,5914,,,,,,,,,,
62,filler,related,long,76,ASTRONOMY,ASTRONOMY -- STAR,,,,M,6450,387,6450,6450,,,,,,,,,,
62,filler,related,short,77,FEATHERS,FEATHERS -- BIRD,,,,M,2158,129,2158,2158,,,,,,,,,,
62,filler,related,short,88,BUZZ,BUZZ -- BEE,,,,M,2430,146,2430,2430,,,,,,,,,,
62,filler,related,short,96,CONCLUDE,CONCLUDE -- END,,,,M,2470,148,2470,2470,,,,,,,,,,
62,filler,related,short,83,UNHAPPY,UNHAPPY -- SAD,,,,M,2845,170,2845,2845,,,,,,,,,,
62,filler,related,short,95,REFLECT,REFLECT -- MIRROR,,,,M,2871,172,2871,2871,,,,,,,,,,
62,filler,related,short,94,SHORE,SHORE -- BEACH,,,,M,2903,174,2903,2903,,,,,,,,,,
62,filler,related,short,91,GROVE,GROVE -- ORANGE,,,,M,2918,175,2918,2918,,,,,,,,,,
62,filler,related,short,89,LOAF,LOAF -- BREAD,,,,M,3350,201,3350,3350,,,,,,,,,,
62,filler,related,short,102,STORY,STORY -- BOOK,,,,M,3582,215,3582,3582,,,,,,,,,,
62,filler,related,short,98,INJURY,INJURY -- HURT,,,,M,4470,268,4470,4470,,,,,,,,,,
62,filler,related,short,73,JOURNEY,JOURNEY -- TRIP,,,,M,4622,278,4622,4622,,,,,,,,,,
62,filler,related,short,92,SPARE,SPARE -- TIRE,,,,C,5470,329,5470,5470,,,,,,,,,,
62,filler,related,short,93,LENS,LENS -- GLASSES,,,,M,5641,339,5641,5641,,,,,,,,,,
62,filler,related,short,74,FORGIVE,FORGIVE -- FORGET,,,,M,6854,411,6854,6854,,,,,,,,,,
62,filler,related,short,90,PASTURE,PASTURE -- GRAZE,,,,C,8409,504,8409,8409,,,,,,,,,,
62,filler,unrelated,long,127,PENALTY,PENALTY -- GUITAR,,,,M,1683,100,1683,1683,,,,,,,,,,
62,filler,unrelated,long,124,COIN,COIN -- DETAIL,,,,C,1978,119,1978,1978,,,,,,,,,,
62,filler,unrelated,long,123,MASON,MASON -- KNEE,,,,M,2018,122,2018,2018,,,,,,,,,,
62,filler,unrelated,long,115,JURY,JURY -- KISS,,,,C,2154,129,2154,2154,,,,,,,,,,
62,filler,unrelated,long,132,SURPLUS,SURPLUS -- LANDING,,,,M,2219,133,2219,2219,,,,,,,,,,
62,filler,unrelated,long,118,LAWYER,LAWYER -- AIRPLANE,,,,C,2322,140,2322,2322,,,,,,,,,,
62,filler,unrelated,long,121,GRAPH,GRAPH -- CROSS,,,,C,2402,144,2402,2402,,,,,,,,,,
62,filler,unrelated,long,120,STRAIN,STRAIN -- SONG,,,,C,2425,145,2425,2425,,,,,,,,,,
62,filler,unrelated,long,109,ARMY,ARMY -- QUESTION,,,,C,2793,168,2793,2793,,,,,,,,,,
62,filler,unrelated,long,111,LOCATION,LOCATION -- LUNCH,,,,C,3138,188,3138,3138,,,,,,,,,,
62,filler,unrelated,long,116,DITCH,DITCH -- SHEETS,,,,C,3154,189,3154,3154,,,,,,,,,,
62,filler,unrelated,long,105,FELLOW,FELLOW -- RUB,,,,M,3977,239,3977,3977,,,,,,,,,,
62,filler,unrelated,long,103,STEEL,STEEL -- FAST,,,,C,4304,258,4304,4304,,,,,,,,,,
62,filler,unrelated,long,114,UNCLE,UNCLE -- GIRAFFE,,,,C,5578,334,5578,5578,,,,,,,,,,
62,filler,unrelated,long,126,SPONSOR,SPONSOR -- POET,,,,C,5674,340,5674,5674,,,,,,,,,,
62,filler,unrelated,short,130,SAIL,SAIL -- LEASE,,,,C,1950,117,1950,1950,,,,,,,,,,
62,filler,unrelated,short,128,LIME,LIME -- WING,,,,M,2303,138,2303,2303,,,,,,,,,,
62,filler,unrelated,short,104,TREND,TREND -- OCEAN,,,,M,2543,153,2543,2543,,,,,,,,,,
62,filler,unrelated,short,112,CREST,CREST -- CAT,,,,C,3126,187,3126,3126,,,,,,,,,,
62,filler,unrelated,short,110,LAMP,LAMP -- FORTUNE,,,,C,3278,196,3278,3278,,,,,,,,,,
62,filler,unrelated,short,113,FRAME,FRAME -- SHORT,,,,C,3390,204,3390,3390,,,,,,,,,,
62,filler,unrelated,short,122,DEBUT,DEBUT -- STRETCH,,,,M,3577,215,3577,3577,,,,,,,,,,
62,filler,unrelated,short,131,APPLAUSE,APPLAUSE -- RIFLE,,,,C,3894,233,3894,3894,,,,,,,,,,
62,filler,unrelated,short,107,RAIN,RAIN -- MONEY,,,,C,3926,236,3926,3926,,,,,,,,,,
62,filler,unrelated,short,129,COSTUME,COSTUME -- EXERCISE,,,,C,4934,296,4934,4934,,,,,,,,,,
62,filler,unrelated,short,106,BED,BED -- EGG,,,,M,6575,394,6575,6575,,,,,,,,,,
62,filler,unrelated,short,125,MARGIN,MARGIN -- MEDICINE,,,,C,7830,470,7830,7830,,,,,,,,,,
62,filler,unrelated,short,108,BASKET,BASKET -- SMART,,,,C,7982,479,7982,7982,,,,,,,,,,
62,filler,unrelated,short,119,MORTAL,MORTAL -- FLAG,,,,C,9157,550,9157,9157,,,,,,,,,,
62,filler,unrelated,short,117,WARRANT,WARRANT -- SICK,,,,M,9966,598,9966,,,,,,,,,,,
62,subordinate,related,long,27,CRICKET,CRICKET -- INSECT,CRICKET -- LOTION,CRICKET -- SPORT,CRICKET -- SHORE,M,1898,114,1898,1898,,,,,,,,,,
62,subordinate,related,long,23,NOTE,NOTE -- MEMO,NOTE -- MICE,NOTE -- MUSIC,NOTE -- DREAM,M,2026,121,2026,2026,,,,,,,,,,
62,subordinate,related,long,22,IRON,IRON -- METAL,IRON -- DRAMA,IRON -- CLOTHES,IRON -- MISTAKE,M,2154,129,2154,2154,,,,,,,,,,
62,subordinate,related,long,20,KEY,KEY -- LOCK,KEY -- AUNT,KEY -- PIANO,KEY -- PILLS,M,2306,138,2306,2306,,,,,,,,,,
62,subordinate,related,long,21,MASS,MASS -- WEIGHT,MASS -- DOLLAR,MASS -- CHURCH,MASS -- PRISON,M,2770,166,2770,2770,,,,,,,,,,
62,subordinate,related,long,24,PUPIL,PUPIL -- STUDENT,PUPIL -- OPINION,PUPIL -- EYE,PUPIL -- BAG,M,2858,172,2858,2858,,,,,,,,,,
62,subordinate,related,long,19,NET,NET -- SOCCER,NET -- EMPIRE,NET -- PROFIT,NET -- RHYTHM,M,3162,190,3162,3162,,,,,,,,,,
62,subordinate,related,long,26,SHOCK,SHOCK -- SURPRISE,SHOCK -- UPSTAIRS,SHOCK -- STATIC,SHOCK -- RIBBON,M,5098,306,5098,5098,,,,,,,,,,
62,subordinate,related,long,25,POKER,POKER -- CHIPS,POKER -- SALAD,POKER -- FIRE,POKER -- DEAR,C,6963,418,6963,6963,,,,,,,,,,
62,subordinate,related,short,13,DECK,DECK -- HOUSE,DECK -- WORLD,DECK -- CARDS,DECK -- ENEMY,M,1910,115,1910,1910,,,,,,,,,,
62,subordinate,related,short,17,DIAMOND,DIAMOND -- GEM,DIAMOND -- RIM,DIAMOND -- BASEBALL,DIAMOND -- UNIVERSE,C,2126,127,2126,2126,,,,,,,,,,
62,subordinate,related,short,10,BAR,BAR -- ALCOHOL,BAR -- NETWORK,BAR -- JAIL,BAR -- FILM,M,2993,180,2993,2993,,,,,,,,,,
62,subordinate,related,short,18,KID,KID -- CHILD,KID -- STATE,KID -- GOAT,KID -- DICE,C,3127,188,3127,3127,,,,,,,,,,
62,subordinate,related,short,11,DIGIT,DIGIT -- NUMBER,DIGIT -- DOCTOR,DIGIT -- FINGER,DIGIT -- MARKET,C,3238,195,3238,3238,,,,,,,,,,
62,subordinate,related,short,12,BOLT,BOLT -- SCREW,BOLT -- CROWD,BOLT -- LIGHTNING,BOLT -- TESTIMONY,M,3471,209,3471,3471,,,,,,,,,,
62,subordinate,related,short,14,DOUGH,DOUGH -- BREAD,DOUGH -- PLANT,DOUGH -- MONEY,DOUGH -- YEARS,M,3622,218,3622,3622,,,,,,,,,,
62,subordinate,related,short,16,LETTER,LETTER -- MAIL,LETTER -- LAKE,LETTER -- ALPHABET,LETTER -- SEDATIVE,M,5750,345,5750,5750,,,,,,,,,,
62,subordinate,related,short,15,GRADE,GRADE -- EVALUATION,GRADE -- MICROPHONE,GRADE -- INCLINE,GRADE -- ICICLES,M,7999,480,7999,7999,,,,,,,,,,
62,subordinate,unrelated,long,38,BULB,BULB -- LAMP,BULB -- PIGS,BULB -- FLOWER,BULB -- SCREEN,C,2458,148,2458,2458,,,,,,,,,,
62,subordinate,unrelated,long,42,CYCLE,CYCLE -- BIKE,CYCLE -- SOUP,CYCLE -- REPETITION,CYCLE -- RHEUMATISM,C,2906,174,2906,2906,,,,,,,,,,
62,subordinate,unrelated,long,39,PLOT,PLOT -- NOVEL,PLOT -- TAXES,PLOT -- LAND,PLOT -- SONG,C,4330,260,4330,4330,,,,,,,,,,
62,subordinate,unrelated,long,44,POWER,POWER -- STRENGTH,POWER -- STOMACH,POWER -- ELECTRICITY,POWER -- PHOTOGRAPH,M,4626,277,4626,4626,,,,,,,,,,
62,subordinate,unrelated,long,37,PEN,PEN -- PENCIL,PEN -- SPIDER,PEN -- CAGE,PEN -- LOAN,C,4770,286,4770,4770,,,,,,,,,,
62,subordinate,unrelated,long,43,TRUNK,TRUNK -- CAR,TRUNK -- DAD,TRUNK -- ELEPHANT,TRUNK -- ROOMMATE,C,5474,328,5474,5474,,,,,,,,,,
62,subordinate,unrelated,long,41,ARMS,ARMS -- BODY,ARMS -- WISH,ARMS -- WEAPONS,ARMS -- NUMBERS,C,6074,364,6074,6074,,,,,,,,,,
62,subordinate,unrelated,long,40,YARD,YARD -- FENCE,YARD -- BOXES,YARD -- MILE,YARD -- CURE,C,6916,415,6916,6916,,,,,,,,,,
62,subordinate,unrelated,long,45,CABINET,CABINET -- KITCHEN,CABINET -- TEACHER,CABINET -- MINISTRY,CABINET -- DISEASES,C,9307,558,9307,9307,,,,,,,,,,
62,subordinate,unrelated,short,32,GAME,GAME -- FOOTBALL,GAME -- CRIMINAL,GAME -- HUNT,GAME -- WIRE,M,2470,148,2470,2470,,,,,,,,,,
62,subordinate,unrelated,short,35,GREEN,GREEN -- GRASS,GREEN -- FAIRY,GREEN -- GOLF,GREEN -- DATA,C,2647,159,2647,2647,,,,,,,,,,
62,subordinate,unrelated,short,33,GRAIN,GRAIN -- WHEAT,GRAIN -- DISCO,GRAIN -- SAND,GRAIN -- PUNK,C,2902,174,2902,2902,,,,,,,,,,
62,subordinate,unrelated,short,34,CABLE,CABLE -- TELEVISION,CABLE -- RESTAURANT,CABLE -- CORD,CABLE -- MULE,C,3734,224,3734,3734,,,,,,,,,,
62,subordinate,unrelated,short,29,CANE,CANE -- ELDERLY,CANE -- GARDENS,CANE -- SUGAR,CANE -- VIDEO,C,5422,325,5422,5422,,,,,,,,,,
62,subordinate,unrelated,short,30,BEAM,BEAM -- LIGHT,BEAM -- ORDER,BEAM -- BALANCE,BEAM -- WHISTLE,C,6638,398,6638,6638,,,,,,,,,,
62,subordinate,unrelated,short,31,NAIL,NAIL -- HAMMER,NAIL -- SAILOR,NAIL -- POLISH,NAIL -- KIDNEY,C,7134,428,7134,7134,,,,,,,,,,
62,subordinate,unrelated,short,36,TEMPLE,TEMPLE -- CHURCH,TEMPLE -- GROUND,TEMPLE -- FOREHEAD,TEMPLE -- UNIFORM,C,9126,547,9126,9126,,,,,,,,,,
62,subordinate,unrelated,short,28,NUT,NUT -- ALMOND,NUT -- STAPLE,NUT -- CRAZY,NUT -- HEART,C,10311,619,10311,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,
